OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG,num_of_clf_that_decide
ha3ev43,all,,207,26926,14,,,,0.3864734299516908,0.00966183574879227,2.0,0.36323103933233597,88.35714285714286,29.0,59.357142857142854,1
r13q05q,acc,748.0,226,6988,14,0.02807486631016043,0.0,0.0,0.05752212389380531,0.008849557522123894,2.0,0.11945083774424488,21.285714285714285,21.285714285714285,0.0,5
r13q05q,gyr,646.0,254,6891,14,0.2848297213622291,0.02786377708978328,18.0,0.2795275590551181,0.015748031496062992,4.0,0.26703264932947623,7.142857142857143,7.142857142857143,0.0,5
r13q05q,swp,357.0,152,11361,14,0.10644257703081232,0.0056022408963585435,2.0,0.06578947368421052,0.0,0.0,0.12763962185775826,4.285714285714286,0.0,4.285714285714286,5
r13q05q,tap,0.0,0,0,0,,,,,,,,,,,5
r13q05q,all,,632,25240,14,,,,0.14873417721518986,0.00949367088607595,6.0,0.17486550948294344,3.857142857142857,0.7142857142857143,3.142857142857143,5
68n9ll,acc,262.0,111,7589,14,0.0916030534351145,0.0,0.0,0.07207207207207207,0.0,0.0,0.4923992514983536,33.5,33.5,0.0,5
68n9ll,gyr,262.0,111,7418,14,0.20229007633587787,0.022900763358778626,6.0,0.4594594594594595,0.0990990990990991,11.0,0.6612853782040741,89.92857142857143,89.92857142857143,0.0,5
68n9ll,swp,411.0,174,11285,14,0.1386861313868613,0.0072992700729927005,3.0,0.25862068965517243,0.011494252873563218,2.0,0.37909699635407035,79.28571428571429,0.0,79.28571428571429,5
68n9ll,tap,0.0,0,0,0,,,,,,,,,,,5
68n9ll,all,,396,26292,14,,,,0.26262626262626265,0.015151515151515152,6.0,0.4919970079179471,26.571428571428573,8.285714285714286,18.285714285714285,5
ipuyiii,acc,149.0,61,7752,14,0.06711409395973154,0.0,0.0,0.2786885245901639,0.03278688524590164,2.0,0.3449261947796332,23.714285714285715,23.714285714285715,0.0,5
ipuyiii,gyr,149.0,61,7581,14,0.20134228187919462,0.0,0.0,0.4262295081967213,0.03278688524590164,2.0,0.5538179994485336,55.285714285714285,55.285714285714285,0.0,5
ipuyiii,swp,265.0,112,11493,14,0.13584905660377358,0.0,0.0,0.19642857142857142,0.0,0.0,0.11786596857456573,7.285714285714286,0.0,7.285714285714286,5
ipuyiii,tap,0.0,0,0,0,,,,,,,,,,,5
ipuyiii,all,,234,26826,14,,,,0.2777777777777778,0.01282051282051282,3.0,0.2912945321133173,8.785714285714286,2.5,6.285714285714286,5
z8c5rtb,acc,436.0,185,7341,14,0.013761467889908258,0.0,0.0,0.010810810810810811,0.0,0.0,0.6701749635279531,194.92857142857142,194.92857142857142,0.0,5
z8c5rtb,gyr,435.0,184,7172,14,0.3333333333333333,0.05057471264367816,22.0,0.3532608695652174,0.03260869565217391,6.0,0.5252940041688402,46.92857142857143,46.92857142857143,0.0,5
z8c5rtb,swp,1326.0,567,9977,14,0.11538461538461539,0.0022624434389140274,3.0,0.1675485008818342,0.007054673721340388,4.0,0.27870530734032173,28.071428571428573,0.0,28.071428571428573,5
z8c5rtb,tap,0.0,0,0,0,,,,,,,,,,,5
z8c5rtb,all,,936,24490,14,,,,0.17307692307692307,0.004273504273504274,4.0,0.46363033402463116,19.928571428571427,5.714285714285714,14.214285714285714,5
7stgp0r,acc,315.0,129,7518,14,0.047619047619047616,0.0,0.0,0.03875968992248062,0.0,0.0,0.7235952761362832,173.07142857142858,173.07142857142858,0.0,5
