OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
ftk8v41,swp,34,5,1738,14,0.5,0.1176470588235294,4,0.4,0.0,0,0.20720282332125306,2.4285714285714284,0.46,0.13
ftk8v41,tap,1367,594,11628,14,0.675932699341624,0.2150694952450622,294,0.5774410774410774,0.14309764309764308,85,0.2816278596390361,5.0,0.69,0.49
7f0qwx8,acc,165,65,7168,14,0.3212121212121212,0.042424242424242434,7,0.5692307692307692,0.16923076923076924,11,0.02636646482804704,2.0,0.31,0.025
7f0qwx8,gyr,165,66,6239,14,0.5878787878787879,0.1696969696969697,28,0.8333333333333334,0.3636363636363637,24,0.09591818656400243,2.642857142857143,0.61,0.13
7f0qwx8,swp,139,37,1601,14,0.4892086330935252,0.08633093525179858,12,0.4324324324324325,0.08108108108108109,3,0.11525419162279132,3.3571428571428568,0.46,0.13
7f0qwx8,tap,199,107,13283,14,0.7085427135678392,0.23618090452261306,47,0.6635514018691588,0.19626168224299065,21,0.2015846632815148,2.9285714285714284,0.69,0.49
b0602fr,acc,530,218,6650,14,0.3094339622641509,0.06226415094339624,33,0.518348623853211,0.16972477064220184,37,0.14480486529121012,9.428571428571429,0.31,0.025
b0602fr,gyr,531,219,5720,14,0.608286252354049,0.17325800376647835,92,0.6392694063926939,0.2054794520547945,45,0.26785675038754725,2.0,0.61,0.13
b0602fr,swp,97,32,1648,14,0.4536082474226804,0.07216494845360824,7,0.625,0.15625,5,0.3019555381128238,5.7857142857142865,0.46,0.13
b0602fr,tap,1304,567,11718,14,0.6717791411042945,0.2062883435582822,269,0.7266313932980599,0.2522045855379189,143,0.2550029710401123,2.642857142857143,0.69,0.49
r2p4ljs,acc,512,220,6666,14,0.306640625,0.0625,32,0.4363636363636363,0.15,33,0.17433570363345088,8.071428571428571,0.31,0.025
r2p4ljs,gyr,512,220,5738,14,0.6015625,0.166015625,85,0.7909090909090909,0.3181818181818182,70,0.17488053686212898,2.142857142857143,0.61,0.13
r2p4ljs,swp,137,36,1604,14,0.4525547445255474,0.06569343065693431,9,0.8055555555555556,0.3055555555555556,11,0.3436375515390269,6.642857142857142,0.46,0.13
r2p4ljs,tap,1264,563,11762,14,0.6867088607594937,0.2278481012658228,288,0.6163410301953819,0.17939609236234458,101,0.3264999540717524,11.571428571428573,0.69,0.49
l1doqao,acc,708,213,6477,14,0.3107344632768362,0.05084745762711865,36,0.4788732394366197,0.16901408450704225,36,0.040124561231792345,6.0,0.31,0.025
l1doqao,gyr,384,153,5933,14,0.6067708333333334,0.18229166666666666,70,0.5555555555555556,0.1437908496732026,22,0.04757785865787397,2.2857142857142856,0.61,0.13
l1doqao,swp,29,6,1742,14,0.4482758620689655,0.06896551724137931,2,0.8333333333333334,0.16666666666666666,1,0.01673855934710511,2.0,0.46,0.13
l1doqao,tap,881,382,12326,14,0.7219069239500567,0.25198637911464244,222,0.6335078534031413,0.17539267015706805,67,0.4530567825942636,16.071428571428573,0.69,0.49
vk43uke,acc,673,260,6465,14,0.31203566121842496,0.06092124814264487,41,0.9884615384615384,0.4846153846153846,126,0.07872323635483218,11.571428571428573,0.31,0.025
vk43uke,gyr,661,247,5562,14,0.6066565809379728,0.18608169440242056,123,0.5627530364372471,0.17408906882591094,43,0.08976943277296365,2.142857142857143,0.61,0.13
vk43uke,swp,336,129,1312,14,0.4702380952380952,0.08928571428571429,30,0.4496124031007752,0.062015503875968984,8,0.28480332114835266,4.142857142857143,0.46,0.13
vk43uke,tap,967,428,12194,14,0.6980351602895554,0.23681489141675285,229,0.6939252336448598,0.22897196261682246,98,0.2445363380988908,7.5,0.69,0.49
