OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,num_of_clf_that_decide
3pmv9aq,tap,1401,599,18536,14,0.5424696645253391,0.11777301927194861,165.0,0.4373956594323873,0.07011686143572621,42.0,0.28634433848689783,2.4285714285714284,1
gy48qmy,acc,96,41,4802,14,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.2419629646284413,35.785714285714285,1
gy48qmy,gyr,96,41,4744,14,0.3854166666666667,0.0625,6.0,0.7560975609756098,0.2682926829268293,11.0,0.20260414260141985,5.0,1
gy48qmy,swp,0,0,0,0,,,,,,,,,1
gy48qmy,tap,525,223,19788,14,0.5219047619047619,0.10476190476190476,55.0,0.547085201793722,0.11659192825112108,26.0,0.253370106444172,3.0714285714285716,1
677l8bq,acc,395,163,4381,14,0.015189873417721518,0.0,0.0,0.04294478527607362,0.0,0.0,0.7328838181217033,135.78571428571428,1
677l8bq,gyr,395,164,4322,14,0.389873417721519,0.07088607594936709,28.0,0.36585365853658536,0.054878048780487805,9.0,0.8719361630442183,130.92857142857142,1
677l8bq,swp,0,0,0,0,,,,,,,,,1
677l8bq,tap,1401,599,18536,14,0.5324768022840828,0.11277658815132048,158.0,0.5843071786310517,0.14858096828046743,89.0,0.3331873624766258,7.071428571428571,1
6jtbpdh,acc,410,169,4360,14,0.012195121951219513,0.0,0.0,0.16568047337278108,0.047337278106508875,8.0,0.7425755813499775,93.85714285714286,1
6jtbpdh,gyr,409,169,4303,14,0.37897310513447435,0.05867970660146699,24.0,0.6449704142011834,0.20710059171597633,35.0,0.33820531281369626,10.928571428571429,1
6jtbpdh,swp,0,0,0,0,,,,,,,,,1
6jtbpdh,tap,1401,599,18536,14,0.5553176302640971,0.1206281227694504,169.0,0.5742904841402338,0.1352253756260434,81.0,0.36306030572612835,10.5,1
v2x6zpt,acc,90,38,4811,14,0.044444444444444446,0.0,0.0,0.15789473684210525,0.02631578947368421,1.0,0.08563399982917387,5.0,1
v2x6zpt,gyr,89,38,4754,14,0.38202247191011235,0.056179775280898875,5.0,0.631578947368421,0.21052631578947367,8.0,0.2682927570640527,5.285714285714286,1
v2x6zpt,swp,0,0,0,0,,,,,,,,,1
v2x6zpt,tap,494,211,19831,14,0.5141700404858299,0.0951417004048583,47.0,0.6824644549763034,0.2132701421800948,45.0,0.2661171060047576,4.571428571428571,1
ipuyiii,acc,216,92,4631,14,0.004629629629629629,0.0,0.0,0.021739130434782608,0.0,0.0,0.3098360952798223,14.571428571428571,1
ipuyiii,gyr,215,92,4574,14,0.386046511627907,0.06046511627906977,13.0,0.45652173913043476,0.10869565217391304,10.0,0.30834188612887153,7.642857142857143,1
ipuyiii,swp,0,0,0,0,,,,,,,,,1
ipuyiii,tap,1094,467,18975,14,0.5457038391224863,0.11974405850091407,131.0,0.5910064239828694,0.14989293361884368,70.0,0.3920507034083412,13.071428571428571,1
ioxyr9y,acc,364,153,4422,14,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.9383275988983056,242.57142857142858,1
ioxyr9y,gyr,365,153,4363,14,0.3863013698630137,0.049315068493150684,18.0,0.19607843137254902,0.0,0.0,0.46035956251886584,26.285714285714285,1
ioxyr9y,swp,0,0,0,0,,,,,,,,,1
ioxyr9y,tap,1401,599,18536,14,0.5438972162740899,0.12491077801570306,175.0,0.6360601001669449,0.18864774624373956,113.0,0.5526400371998003,64.42857142857143,1
rfagb10,acc,113,44,4782,14,0.07079646017699115,0.0,0.0,0.2727272727272727,0.06818181818181818,3.0,0.23767161783955545,8.071428571428571,1
rfagb10,gyr,112,44,4725,14,0.38392857142857145,0.0625,7.0,0.38636363636363635,0.022727272727272728,1.0,0.6390337613966297,90.92857142857143,1
rfagb10,swp,0,0,0,0,,,,,,,,,1
rfagb10,tap,447,190,19899,14,0.5413870246085011,0.11409395973154363,51.0,0.5421052631578948,0.11052631578947368,21.0,0.3919593068720996,24.285714285714285,1
508rk86,acc,286,114,4539,14,0.03146853146853147,0.0034965034965034965,1.0,0.2631578947368421,0.08771929824561403,10.0,0.039209638488054185,2.2857142857142856,5
508rk86,gyr,255,93,4533,14,0.3764705882352941,0.050980392156862744,13.0,0.43010752688172044,0.07526881720430108,7.0,0.2618770171611108,4.214285714285714,5
508rk86,swp,0,0,0,0,,,,,,,,,5
508rk86,tap,211,89,20236,14,0.5734597156398105,0.14218009478672985,30.0,0.3707865168539326,0.07865168539325842,7.0,0.6339799397898552,85.14285714285714,5
